Susanne,65,0.03483053,1.306519,-0.1113126,0.01380388,0.2212542,-0.1179414,0,0.3240413,open,-20,0.618,toStart,0
Susanne,65,0.03064914,1.060608,-0.04330367,0.01051423,0.2452504,-0.05988041,0,0.3395987,open,-10,0.618,toEnd,0
Susanne,66,0.007950448,1.5755,-0.08012614,0.01563238,0.4133445,-0.08274736,0,0.4692836,closed,-10,0.854,toStart,0
Susanne,66,0.003075865,1.004578,0.001060791,0.02010627,0.4213745,0,0,0.476523,closed,0,0.854,toEnd,0
Susanne,67,0.01212886,2.357666,0.06178517,-0.00180617,0.1090977,0.07290228,0,0.2002974,open,20,0.382,toStart,0
Susanne,67,0.0136531,1.037903,0.01937305,-0.0006485973,0.1251426,0.03701346,0,0.2099137,open,10,0.382,toEnd,0
Susanne,68,0.009749473,1.340393,-0.000264985,0.01238028,0.2660584,0,0,0.3448375,closed,0,0.618,toStart,0
Susanne,68,0.0266982,1.02832,-0.06692666,0.01178793,0.3000706,-0.05988041,0,0.3395987,closed,-10,0.618,toEnd,0
Susanne,69,0.01926019,1.518372,0.08809391,0.0132138,0.430204,0.08274736,0,0.4692836,closed,10,0.854,toStart,0
Susanne,69,0.005247216,1.039429,-0.005840559,0.01565557,0.4209879,0,0,0.476523,closed,0,0.854,toEnd,0
Susanne,70,0.03685001,1.60791,-0.0002413532,-0.005446067,0.09387764,0,0,0.213152,closed,0,0.382,toStart,0
Susanne,70,0.04593783,1.507629,-0.03563521,-0.006616762,0.08139373,-0.03701346,0,0.2099137,closed,-10,0.382,toEnd,0
Susanne,71,0.03903923,1.552307,-0.06451352,-0.00646564,0.07848999,-0.07290228,0,0.2002974,closed,-20,0.382,toStart,0
Susanne,71,0.07298424,2.200562,-0.1450245,0.0198996,0.3327116,-0.1179414,0,0.3240413,closed,-20,0.618,toEnd,0
Susanne,72,0.02488602,2.111206,0.1083903,0.01012924,0.229726,0.1179414,0,0.3240413,open,20,0.618,toStart,0
Susanne,72,0.06477208,2.210632,0.1997582,0.003755655,0.4450275,0.1629805,0,0.4477852,open,20,0.854,toEnd,0
Susanne,73,0.03288458,2.289551,-0.07716039,-0.004218398,0.08479433,-0.07290228,0,0.2002974,open,-20,0.382,toStart,0
Susanne,73,0.03587347,1.385315,-0.1405342,0.02980062,0.27916,-0.1179414,0,0.3240413,open,-20,0.618,toEnd,0
Susanne,74,0.02154387,1.831787,0.001281837,0.009623662,0.2510575,0,0,0.3448375,open,0,0.618,toStart,0
Susanne,74,0.02359914,2.054871,-0.06163805,0.02876799,0.2553294,-0.05988041,0,0.3395987,open,-10,0.618,toEnd,0
Susanne,75,0.02378903,1.585876,-0.03035996,-0.001714626,0.1053777,-0.03701346,0,0.2099137,open,-10,0.382,toStart,0
Susanne,75,0.03124904,1.586121,-0.07631218,0.02933981,0.2943459,-0.05988041,0,0.3395987,open,-10,0.618,toEnd,0
Susanne,76,0.01312042,1.988586,0.05118733,0.001436608,0.2647953,0.05988041,0,0.3395987,open,10,0.618,toStart,0
Susanne,76,0.05493914,1.295105,-0.006417564,0.01387657,0.2172743,0,0,0.3448375,open,0,0.618,toEnd,0
Susanne,77,0.01325911,1.100525,-0.06853416,0.01373664,0.2821995,-0.05988041,0,0.3395987,closed,-10,0.618,toStart,0
Susanne,77,0.008637577,0.9100952,-0.00121808,0.01222477,0.2850391,0,0,0.3448375,closed,0,0.618,toEnd,0
Susanne,78,0.007155003,1.775879,0.07077123,-4.864484E-05,0.1275162,0.07290228,0,0.2002974,closed,20,0.382,toStart,0
Susanne,78,0.02080926,1.083862,0.03550849,-0.004156835,0.1077001,0.03701346,0,0.2099137,closed,10,0.382,toEnd,0
Susanne,79,0.01327117,1.920349,-0.0922559,0.01700063,0.426678,-0.08274736,0,0.4692836,open,-10,0.854,toStart,0
Susanne,79,0.01859604,1.016479,-0.1594124,0.02392671,0.379438,-0.1629805,0,0.4477852,open,-20,0.854,toEnd,0
Susanne,80,0.02587535,1.765198,0.0002118861,0.01049455,0.2494362,0,0,0.3448375,open,0,0.618,toStart,0
Susanne,80,0.01459624,1.105469,-0.05893593,0.02342345,0.2827446,-0.05988041,0,0.3395987,open,-10,0.618,toEnd,0
Susanne,81,0.003492005,1.329102,0.002065828,0.01782263,0.4190549,0,0,0.476523,closed,0,0.854,toStart,0
Susanne,81,0.02064137,1.027832,-0.08545088,0.02143514,0.3935474,-0.08274736,0,0.4692836,closed,-10,0.854,toEnd,0
Susanne,82,0.01770731,1.462952,0.008461751,0.001303712,0.1182247,0,0,0.213152,closed,0,0.382,toStart,0
Susanne,82,0.02630258,1.262085,0.04013867,0.0001591798,0.1033668,0.03701346,0,0.2099137,closed,10,0.382,toEnd,0
Susanne,83,0.04259713,1.89856,0.1149678,0.01074136,0.209472,0.1179414,0,0.3240413,open,20,0.618,toStart,0
Susanne,83,0.05387092,1.307373,0.2142063,0.01668569,0.4205999,0.1629805,0,0.4477852,open,20,0.854,toEnd,0
Susanne,84,0.004141622,2.155151,-0.07305752,0.004803019,0.1278509,-0.07290228,0,0.2002974,open,-20,0.382,toStart,0
Susanne,84,0.01821614,1.218262,-0.03263572,0.006779781,0.114602,-0.03701346,0,0.2099137,open,-10,0.382,toEnd,0
Susanne,85,0.03903877,1.887573,0.1269973,0.0181359,0.2954745,0.1179414,0,0.3240413,closed,20,0.618,toStart,0
Susanne,85,0.06645251,1.876343,0.06806917,0.01424032,0.3443241,0.05988041,0,0.3395987,closed,10,0.618,toEnd,0
Susanne,86,0.03088317,1.307129,-0.0768743,0.01286064,0.3059045,-0.05988041,0,0.3395987,closed,-10,0.618,toStart,0
Susanne,86,0.006421467,1.09436,-0.09244602,0.01980482,0.4094997,-0.08274736,0,0.4692836,closed,-10,0.854,toEnd,0
Susanne,87,0.01156635,1.368652,0.1657492,0.01271833,0.3916748,0.1629805,0,0.4477852,closed,20,0.854,toStart,0
Susanne,87,0.01631919,1.653076,0.08301727,0.01544614,0.4276484,0.08274736,0,0.4692836,closed,10,0.854,toEnd,0
Susanne,88,0.01091977,1.037842,0.162012,0.0157775,0.4010069,0.1629805,0,0.4477852,closed,20,0.854,toStart,0
Susanne,88,0.05210952,1.775879,0.09121598,0.009247866,0.4688291,0.08274736,0,0.4692836,closed,10,0.854,toEnd,0
Susanne,89,0.009524035,1.742554,0.0568765,0.009987392,0.2714784,0.05988041,0,0.3395987,open,10,0.618,toStart,0
Susanne,89,0.04490829,1.396973,0.08632132,0.03431752,0.4608876,0.08274736,0,0.4692836,open,10,0.854,toEnd,0
Susanne,90,0.04267805,1.529663,0.05011562,0.008846078,0.2303045,0.05988041,0,0.3395987,closed,10,0.618,toStart,0
Susanne,90,0.02544031,0.8376465,-0.004312417,0.01180525,0.2542742,0,0,0.3448375,closed,0,0.618,toEnd,0
Susanne,91,0.03005517,1.23938,-0.1413582,0.01372639,0.2890532,-0.1179414,0,0.3240413,closed,-20,0.618,toStart,0
